Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HTeam,HM,HW,HD,HL,HG,HGA,HPTS,HxG,HNPxG,HxGA,HNPxGA,HNPxGD,HPPDA,HOPPDA,HDC,HODC,HxPTS,ATeam,AM,AW,AD,AL,AG,AGA,APTS,AxG,ANPxG,AxGA,ANPxGA,ANPxGD,APPDA,AOPPDA,ADC,AODC,AxPTS
13/08/2021,Brentford,Arsenal,2-0,4.0,3.4,1.95,2.1,1.72,Brentford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Manchester United,Leeds,5-1,1.53,4.5,5.75,1.61,2.3,Manchester United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Leeds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Burnley,Brighton,1-2,3.1,3.1,2.45,2.5,1.53,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Chelsea,Crystal Palace,3-0,1.25,5.75,13.0,1.8,2.0,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Everton,Southampton,3-1,1.9,3.5,4.0,2.0,1.8,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Leicester,Wolverhampton Wanderers,1-0,1.66,3.8,5.25,2.09,1.84,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wolverhampton Wanderers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Watford,Aston Villa,3-2,3.1,3.2,2.37,2.0,1.8,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14/08/2021,Norwich,Liverpool,0-3,9.0,5.75,1.3,1.53,2.5,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2021,Newcastle United,West Ham,2-4,3.2,3.5,2.2,1.99,1.94,Newcastle United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/08/2021,Tottenham,Manchester City,1-0,5.5,4.2,1.6,1.89,2.04,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manchester City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/08/2021,Liverpool,Burnley,2-0,1.18,7.5,13.0,1.53,2.5,Liverpool,1,1,0,0,3,0,3,1.79,1.79,1.33,1.33,0.45,11.58,25.67,13,3,1.71,Burnley,1,0,0,1,1,2,0,1.8,1.8,1.69,1.69,0.11,17.89,7.93,3,7,1.46
21/08/2021,Aston Villa,Newcastle United,2-0,1.8,3.75,4.33,1.72,2.1,Aston Villa,1,0,0,1,2,3,0,1.14,0.38,1.35,1.35,-0.97,6.5,14.43,6,4,1.2,Newcastle United,1,0,0,1,2,4,0,1.68,1.68,3.01,2.09,-0.41,24.5,11.62,5,10,0.55
21/08/2021,Crystal Palace,Brentford,0-0,2.55,3.2,2.87,2.3,1.61,Crystal Palace,1,0,0,1,0,3,0,0.32,0.32,1.19,1.19,-0.87,71.0,6.6,3,14,0.51,Brentford,1,1,0,0,2,0,3,1.89,1.89,1.02,1.02,0.86,16.11,5.77,7,10,2.12
