Date,HomeTeam,AwayTeam,Result,HomeWinOdds,DrawOdds,AwayWinOdds,OverOdds,UnderOdds,HTeam,HM,HW,HD,HL,HG,HGA,HPTS,HxG,HNPxG,HxGA,HNPxGA,HNPxGD,HPPDA,HOPPDA,HDC,HODC,HxPTS,ATeam,AM,AW,AD,AL,AG,AGA,APTS,AxG,ANPxG,AxGA,ANPxGA,ANPxGD,APPDA,AOPPDA,ADC,AODC,AxPTS
19/09/2020,Fiorentina,Torino,1-0,1.83,3.75,4.2,1.8,2.0,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19/09/2020,Verona,Roma,0-0,3.75,3.5,1.95,1.8,2.0,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Roma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/2020,Parma Calcio 1913,Napoli,0-2,5.25,4.2,1.61,1.61,2.3,Parma Calcio 1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Napoli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/2020,Genoa,Crotone,4-1,1.9,3.6,4.0,1.9,1.9,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Crotone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/2020,Sassuolo,Cagliari,1-1,1.95,3.75,3.75,1.57,2.37,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20/09/2020,Juventus,Sampdoria,3-0,1.28,5.5,10.5,1.57,2.37,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sampdoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21/09/2020,AC Milan,Bologna,2-0,1.57,4.33,5.5,1.57,2.37,AC Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2020,Torino,Atalanta,2-4,4.75,4.4,1.61,1.57,2.37,Torino,1,0,0,1,0,1,0,0.62,0.62,2.35,2.35,-1.74,6.86,9.47,2,9,0.25,Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2020,Cagliari,Lazio,0-2,5.0,4.0,1.66,1.66,2.2,Cagliari,1,0,1,0,1,1,1,0.96,0.96,2.03,2.03,-1.07,18.64,9.26,4,15,0.64,Lazio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2020,Sampdoria,Benevento,2-3,2.0,3.6,3.6,1.8,2.0,Sampdoria,1,0,0,1,0,3,0,0.61,0.61,2.14,2.14,-1.54,21.65,6.79,1,10,0.3,Benevento,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26/09/2020,Inter,Fiorentina,4-3,1.5,4.5,6.0,1.66,2.2,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiorentina,1,1,0,0,1,0,3,2.35,2.35,0.62,0.62,1.74,9.47,6.86,9,2,2.62
27/09/2020,Spezia,Sassuolo,1-4,4.75,4.0,1.66,1.72,2.1,Spezia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sassuolo,1,0,1,0,1,1,1,2.03,2.03,0.96,0.96,1.07,9.26,18.64,15,4,2.13
27/09/2020,Napoli,Genoa,6-0,1.3,5.5,10.0,1.57,2.37,Napoli,1,1,0,0,2,0,3,1.54,1.54,0.16,0.16,1.38,12.17,19.42,7,7,2.72,Genoa,1,1,0,0,4,1,3,2.23,2.23,1.32,1.32,0.91,8.94,9.42,4,4,2.04
27/09/2020,Verona,Udinese,1-0,2.7,3.0,2.8,2.3,1.61,Verona,1,0,1,0,0,0,1,0.91,0.91,1.78,1.78,-0.87,8.42,5.06,3,9,0.72,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27/09/2020,Crotone,AC Milan,0-2,6.0,4.5,1.5,1.66,2.2,Crotone,1,0,0,1,1,4,0,1.32,1.32,2.23,2.23,-0.91,9.42,8.94,4,4,0.75,AC Milan,1,1,0,0,2,0,3,2.94,2.18,0.83,0.83,1.36,9.26,13.5,6,3,2.67
27/09/2020,Roma,Juventus,2-2,3.6,3.6,2.0,1.72,2.1,Roma,1,0,1,0,0,0,1,1.78,1.78,0.91,0.91,0.87,5.06,8.42,9,3,2.03,Juventus,1,1,0,0,3,0,3,2.14,2.14,0.61,0.61,1.54,6.79,21.65,10,1,2.55
28/09/2020,Bologna,Parma Calcio 1913,4-1,1.95,3.6,3.6,1.8,2.0,Bologna,1,0,0,1,0,2,0,0.83,0.83,2.94,2.18,-1.36,13.5,9.26,3,6,0.22,Parma Calcio 1913,1,0,0,1,0,2,0,0.16,0.16,1.54,1.54,-1.38,19.42,12.17,7,7,0.16
30/09/2020,Benevento,Inter,2-5,9.0,4.75,1.36,1.53,2.5,Benevento,1,1,0,0,3,2,3,1.27,1.27,1.36,1.36,-0.09,8.31,14.43,5,2,1.25,Inter,1,1,0,0,4,3,3,1.7,1.7,2.25,2.25,-0.56,5.22,24.21,17,9,0.99
30/09/2020,Udinese,Spezia,0-2,1.6,3.75,5.75,2.0,1.8,Udinese,1,0,0,1,0,1,0,2.15,2.15,1.35,1.35,0.79,7.3,5.81,5,5,1.95,Spezia,1,0,0,1,1,4,0,1.29,1.29,2.65,1.89,-0.6,27.94,7.26,6,16,0.53
30/09/2020,Lazio,Atalanta,1-4,2.55,3.5,2.55,1.53,2.5,Lazio,1,1,0,0,2,0,3,1.99,1.99,0.92,0.92,1.08,13.85,11.15,8,0,2.25,Atalanta,1,1,0,0,4,2,3,2.47,2.47,0.77,0.77,1.7,10.8,11.72,14,3,2.49
02/10/2020,Fiorentina,Sampdoria,1-2,1.61,4.0,5.25,1.66,2.2,Fiorentina,2,1,0,1,4,4,3,4.61,4.61,2.31,2.31,2.29,13.77,5.92,18,19,4.41,Sampdoria,2,0,0,2,2,6,0,1.97,1.97,3.42,3.42,-1.45,17.95,7.33,3,15,1.73
03/10/2020,Sassuolo,Crotone,4-1,1.4,5.0,7.0,1.57,2.37,Sassuolo,2,1,1,0,5,2,4,4.68,3.92,2.25,2.25,1.67,8.09,22.55,31,10,4.41,Crotone,2,0,0,2,1,6,0,1.43,1.43,4.66,3.9,-2.47,9.4,9.29,9,10,0.8
03/10/2020,Udinese,Roma,0-1,5.0,4.0,1.66,1.72,2.1,Udinese,2,0,0,2,0,3,0,4.01,4.01,2.17,2.17,1.85,10.44,8.19,16,5,4.16,Roma,2,0,2,0,2,2,2,4.6,3.84,2.82,2.06,1.78,9.02,8.78,15,6,4.08
04/10/2020,Atalanta,Cagliari,5-2,1.25,6.5,10.0,1.36,3.2,Atalanta,2,2,0,0,8,3,6,4.37,4.37,2.58,2.58,1.79,13.73,9.76,20,12,3.93,Cagliari,2,0,1,1,1,3,1,1.88,1.88,4.02,4.02,-2.15,14.51,11.62,4,23,1.18
04/10/2020,Benevento,Bologna,1-0,3.1,3.6,2.2,1.66,2.2,Benevento,2,1,0,1,5,7,3,2.53,2.53,5.89,5.89,-3.37,15.56,10.57,7,14,1.31,Bologna,2,1,0,1,4,3,3,2.87,2.87,4.19,3.43,-0.55,10.06,9.98,10,9,2.18
04/10/2020,Lazio,Inter,1-1,3.1,3.7,2.2,1.53,2.5,Lazio,2,1,0,1,3,4,3,3.8,3.8,2.81,2.81,0.99,10.43,13.8,17,6,3.56,Inter,2,2,0,0,9,5,6,6.23,6.23,3.5,3.5,2.72,6.06,22.53,29,11,3.89
04/10/2020,Parma Calcio 1913,Verona,1-0,2.87,3.1,2.62,2.1,1.72,Parma Calcio 1913,2,0,0,2,1,6,0,1.41,1.41,3.59,3.59,-2.18,14.15,9.53,10,14,0.97,Verona,2,1,1,0,1,0,4,2.26,2.26,3.93,3.93,-1.66,7.06,6.08,8,14,1.54
04/10/2020,AC Milan,Spezia,3-0,1.28,5.5,11.0,1.57,2.37,AC Milan,2,2,0,0,4,0,6,5.37,3.85,0.93,0.93,2.92,9.51,11.16,12,8,5.59,Spezia,2,1,0,1,3,4,3,2.1,2.1,4.52,3.75,-1.65,20.0,10.42,6,27,1.09
17/10/2020,Napoli,Atalanta,4-1,2.5,3.8,2.55,1.44,2.75,Napoli,2,2,0,0,8,0,6,3.88,3.88,0.43,0.43,3.46,12.52,26.58,13,9,5.45,Atalanta,3,3,0,0,13,5,9,7.98,7.98,3.23,3.23,4.74,12.7,11.37,35,18,6.82
17/10/2020,Inter,AC Milan,1-2,2.3,3.5,3.0,1.72,2.1,Inter,3,2,1,0,10,6,7,6.95,6.95,4.71,4.71,2.24,7.06,17.93,37,12,4.82,AC Milan,3,3,0,0,7,0,9,8.02,6.5,1.08,1.08,5.42,8.28,12.3,23,9,8.52
17/10/2020,Sampdoria,Lazio,3-0,3.3,3.5,2.15,1.66,2.2,Sampdoria,3,1,0,2,4,7,3,4.15,3.39,5.45,5.45,-2.06,15.98,7.59,9,20,3.21,Lazio,3,1,1,1,4,5,4,5.01,5.01,3.53,3.53,1.47,10.95,12.3,18,14,5.33
17/10/2020,Crotone,Juventus,1-1,6.5,4.5,1.45,1.72,2.1,Crotone,3,0,0,3,2,10,0,3.02,2.26,6.52,5.0,-2.73,9.52,9.0,22,14,1.91,Juventus,2,1,1,0,5,2,4,4.05,3.29,3.42,2.66,0.63,7.93,16.76,13,7,3.29
18/10/2020,Bologna,Sassuolo,3-4,2.9,3.6,2.3,1.53,2.5,Bologna,3,1,0,2,4,4,3,4.7,4.7,5.08,4.32,0.38,8.77,9.64,15,15,4.29,Sassuolo,3,2,1,0,9,3,7,6.53,5.01,3.85,3.08,1.93,8.18,16.8,35,23,6.0
18/10/2020,Spezia,Fiorentina,2-2,5.25,4.0,1.61,1.72,2.1,Spezia,3,1,0,2,3,7,3,2.26,2.26,7.17,6.4,-4.15,17.73,8.85,7,38,1.13,Fiorentina,3,1,0,2,5,6,3,6.64,6.64,4.49,3.73,2.9,12.19,7.64,23,25,5.68
18/10/2020,Torino,Cagliari,2-3,2.1,3.5,3.4,1.9,1.9,Torino,2,0,0,2,2,5,0,1.39,1.39,4.83,4.83,-3.43,9.15,10.03,5,23,0.6,Cagliari,3,0,1,2,3,8,1,2.53,2.53,7.63,7.63,-5.1,14.76,11.2,10,38,1.25
18/10/2020,Udinese,Parma Calcio 1913,3-2,,,,,,Udinese,3,0,0,3,0,4,0,5.68,5.68,2.93,2.93,2.75,11.94,8.15,18,9,6.28,Parma Calcio 1913,3,1,0,2,2,6,3,2.64,2.64,4.22,4.22,-1.58,16.22,8.71,13,24,2.88
18/10/2020,Roma,Benevento,5-2,1.33,5.5,8.5,1.53,2.5,Roma,3,1,2,0,3,2,5,5.36,4.6,4.48,3.72,0.88,8.71,10.51,19,8,4.73,Benevento,3,2,0,1,6,7,6,3.42,3.42,7.72,7.72,-4.3,12.85,9.03,13,19,1.97
19/10/2020,Verona,Genoa,0-0,,,,,,Verona,3,1,1,1,1,1,4,2.9,2.9,5.16,5.16,-2.26,7.0,9.17,18,17,2.32,Genoa,2,1,0,1,4,7,3,2.5,2.5,3.66,3.66,-1.17,16.84,10.9,6,10,2.2
23/10/2020,Sassuolo,Torino,3-3,1.66,4.33,4.5,1.44,2.75,Sassuolo,4,3,1,0,13,6,10,9.77,8.25,5.3,4.54,3.71,8.05,13.54,45,29,8.43,Torino,3,0,0,3,4,8,0,2.63,1.87,6.62,6.62,-4.74,8.82,11.51,9,26,1.41
24/10/2020,Atalanta,Sampdoria,1-3,1.4,5.5,6.5,1.33,3.4,Atalanta,4,3,0,1,14,9,9,8.62,8.62,4.41,4.41,4.21,10.94,12.33,36,25,7.72,Sampdoria,4,2,0,2,7,7,6,5.98,5.22,5.9,5.9,-0.68,15.61,8.93,17,28,5.7
24/10/2020,Genoa,Inter,0-2,7.5,4.5,1.4,,,Genoa,3,1,1,1,4,7,4,2.88,2.88,4.55,4.55,-1.66,15.52,9.53,7,19,3.02,Inter,4,2,1,1,11,8,7,9.49,9.49,6.77,5.87,3.63,7.0,15.02,51,16,6.53
24/10/2020,Lazio,Bologna,2-1,1.65,4.0,4.75,1.53,2.5,Lazio,4,1,1,2,4,8,4,5.46,5.46,5.37,5.37,0.09,11.35,12.74,26,22,5.67,Bologna,4,1,0,3,7,8,3,6.15,6.15,8.31,7.55,-1.4,8.04,9.22,21,25,4.73
25/10/2020,Cagliari,Crotone,4-2,2.0,3.6,3.6,1.9,1.9,Cagliari,4,1,1,2,6,10,4,4.32,4.32,8.87,8.11,-3.79,14.97,10.3,13,42,3.14,Crotone,4,0,1,3,3,11,1,4.42,2.9,8.1,6.58,-3.68,10.1,9.45,29,19,3.05
